Customer_ID,Customer_Name,Email,Phone_Number,Product_ID,Product_Name,Order_ID,Order_Date,Order_Amount,Order_Status,Service_Type,Campaign_ID,Campaign_Name,Response_Rate (%),Conversion_Rate (%),Warehouse_Location,Shipping_Method,Shipping_Cost,Customer_Region,Profit_Margin (%)
CUST11720,Heidi Garcia,lambapril@hopkins.com,635.386.9191,PROD0128,Low,ORD0011720,2021-04-11,9135.5,Canceled,Direct Mail,CAMP0076,Run Campaign,11.3,6.31,Shenzhen,Ground,293.89,Asia,6.64
CUST11721,Alicia Carlson,ryan07@gmail.com,(111)061-2330,PROD0161,Age,ORD0011721,2022-07-12,7956.7,Pending,Fulfillment,CAMP0033,New Campaign,11.78,7.09,Toronto,Ground,129.0,Asia,35.78
CUST11722,Karla Lewis,andrew16@leonard-rogers.info,143-488-8717x990,PROD0346,Development,ORD0011722,2020-01-25,3479.3,Pending,Fulfillment,CAMP0002,Professional Campaign,27.67,25.99,Berlin,Ground,87.48,North America,30.93
CUST11723,Sonia Henry,earlwheeler@hotmail.com,332-980-3783x3407,PROD0105,New,ORD0011723,2020-04-11,4037.7,Completed,Fulfillment,CAMP0066,Study Campaign,9.52,29.7,Toronto,Sea,11.23,Asia,19.02
CUST11724,Sherry Brown,jacksonkimberly@wells-hayes.com,001-863-895-7391x598,PROD0158,Purpose,ORD0011724,2022-12-28,7419.94,Shipped,Direct Mail,CAMP0075,Future Campaign,9.73,17.89,Berlin,Air,371.57,Europe,45.69
CUST11725,Jenna Duran,tcruz@combs.com,001-154-266-4502x58770,PROD0298,Fine,ORD0011725,2018-11-30,6138.45,Shipped,Fulfillment,CAMP0044,Song Campaign,18.78,7.17,Toronto,Ground,129.16,Europe,9.0
CUST11726,Patricia Vasquez,julie52@murray-carter.com,+1-100-196-8057x741,PROD0411,Performance,ORD0011726,2020-10-26,7508.65,Canceled,Fulfillment,CAMP0025,Find Campaign,34.36,18.1,Berlin,Ground,472.76,North America,23.67
CUST11727,Cody Baker,wnelson@romero-marshall.com,(641)664-5266,PROD0119,People,ORD0011727,2021-02-05,2665.9,Completed,Printing,CAMP0040,Local Campaign,1.3,26.98,Berlin,Ground,112.2,North America,35.43
CUST11728,Jasmine Jordan,michael47@yahoo.com,925.092.3042x6346,PROD0429,Those,ORD0011728,2021-11-29,3977.44,Shipped,Direct Mail,CAMP0072,Report Campaign,21.94,16.61,Shenzhen,Sea,474.93,Europe,38.24
CUST11729,Christine Taylor,chad03@baird-rivera.net,+1-298-571-5069x279,PROD0423,Series,ORD0011729,2018-03-29,994.9,Pending,Printing,CAMP0023,Lot Campaign,13.26,9.4,Shenzhen,Sea,93.65,South America,17.55
CUST11730,David Miller,derekwerner@hotmail.com,+1-232-105-9193x636,PROD0234,Maintain,ORD0011730,2021-01-29,9797.3,Canceled,Printing,CAMP0008,Floor Campaign,48.82,3.47,Berlin,Ground,295.74,Asia,41.71
CUST11731,Stephen Leonard,stacyleonard@gmail.com,(137)371-3627,PROD0248,Car,ORD0011731,2021-09-05,543.92,Canceled,Printing,CAMP0061,Allow Campaign,37.12,23.83,Toronto,Ground,214.85,North America,13.35
CUST11732,Zachary Simon,edwardbrooks@hotmail.com,+1-176-374-7196x399,PROD0251,Foot,ORD0011732,2020-02-29,2130.57,Completed,Fulfillment,CAMP0004,Ever Campaign,4.74,12.29,Berlin,Sea,74.8,Europe,28.5
CUST11733,Michael Romero,matthew75@davis.com,546.678.8297x926,PROD0136,People,ORD0011733,2020-02-20,5144.98,Pending,Fulfillment,CAMP0021,Take Campaign,44.45,18.88,Berlin,Air,122.06,Europe,9.36
CUST11734,Benjamin Robinson,stewartnicole@nelson-wood.org,+1-881-685-3512x44372,PROD0355,Understand,ORD0011734,2018-03-09,4038.06,Shipped,Fulfillment,CAMP0063,Her Campaign,23.53,2.88,Shenzhen,Sea,497.36,South America,42.81
CUST11735,Rachel Nguyen DDS,kkirby@joseph.org,+1-057-586-2457x997,PROD0338,Scientist,ORD0011735,2023-01-22,356.06,Completed,Fulfillment,CAMP0079,Choice Campaign,48.83,7.49,Toronto,Sea,380.86,South America,6.87
CUST11736,Lacey Johnson,michael58@jones-cochran.org,001-323-352-1916,PROD0047,Program,ORD0011736,2023-07-03,4965.42,Shipped,Direct Mail,CAMP0042,A Campaign,32.95,12.38,Toronto,Sea,54.67,North America,12.09
CUST11737,Gregory Morgan,benjamin66@gmail.com,752.463.9258x4116,PROD0281,Special,ORD0011737,2021-09-25,2300.02,Shipped,Printing,CAMP0026,Look Campaign,37.7,13.19,Indianapolis,Air,121.0,North America,37.9
CUST11738,Leah Jones,emckay@gmail.com,235.978.1319x2669,PROD0300,Increase,ORD0011738,2021-01-26,4245.24,Pending,Printing,CAMP0050,Soon Campaign,40.42,26.76,Shenzhen,Sea,99.74,South America,32.46
CUST11739,Trevor Johns,dalexander@gmail.com,272.134.3457x95552,PROD0207,Two,ORD0011739,2023-07-04,2371.6,Shipped,Direct Mail,CAMP0052,Way Campaign,42.86,15.88,Shenzhen,Sea,225.68,North America,24.37
CUST11740,Mary Chang,isabella73@hotmail.com,(285)557-1394x3465,PROD0417,Claim,ORD0011740,2018-09-26,7233.74,Completed,Fulfillment,CAMP0083,Radio Campaign,27.75,3.44,Shenzhen,Air,340.59,Asia,14.05
CUST11741,Tanya Nichols,poolewilliam@yahoo.com,+1-522-204-9738,PROD0104,Particularly,ORD0011741,2018-02-26,1763.74,Completed,Direct Mail,CAMP0025,Surface Campaign,11.66,27.02,Berlin,Sea,137.17,South America,30.91
CUST11742,Martha Gonzales,ponceclinton@hotmail.com,3607311758,PROD0102,Write,ORD0011742,2020-05-31,1324.11,Pending,Fulfillment,CAMP0053,Name Campaign,31.56,15.63,Shenzhen,Air,404.12,Asia,42.29
CUST11743,Laura Baker,walterlucero@gmail.com,859-991-2550,PROD0059,Significant,ORD0011743,2021-04-01,3767.32,Completed,Direct Mail,CAMP0085,Ten Campaign,3.88,14.42,Toronto,Ground,433.52,Asia,22.97
CUST11744,Edward Harmon,jeremy44@gmail.com,936.104.9601x40629,PROD0455,Realize,ORD0011744,2023-06-27,3111.98,Pending,Direct Mail,CAMP0083,Choose Campaign,36.92,23.99,Berlin,Air,499.01,North America,15.11
CUST11745,Tyler Smith,waltersmaxwell@hernandez.com,(965)644-1286x3845,PROD0491,Guess,ORD0011745,2021-11-30,390.65,Completed,Printing,CAMP0008,Huge Campaign,2.47,24.79,Toronto,Sea,152.22,Asia,13.82
CUST11746,Julie Goodwin,cwood@barnett-thompson.org,+1-796-160-0054x9541,PROD0471,Quite,ORD0011746,2019-10-02,7476.22,Pending,Direct Mail,CAMP0002,Science Campaign,3.01,29.93,Shenzhen,Ground,231.31,Europe,48.2
CUST11747,Marvin Robertson,kimberlygilmore@hotmail.com,378-112-1019x4804,PROD0457,Significant,ORD0011747,2023-07-08,2472.73,Completed,Fulfillment,CAMP0058,Live Campaign,34.9,29.26,Indianapolis,Air,349.48,Asia,29.61
CUST11748,Rebecca Gates,kstrong@richardson.com,(769)931-3231x9875,PROD0343,See,ORD0011748,2023-02-21,1708.77,Pending,Printing,CAMP0003,Site Campaign,41.5,23.44,Indianapolis,Air,368.14,Europe,47.45
CUST11749,Benjamin Walton,owensbrendan@hotmail.com,385-876-7870,PROD0443,Note,ORD0011749,2021-07-26,3723.41,Pending,Direct Mail,CAMP0049,Stage Campaign,41.27,15.69,Indianapolis,Sea,40.45,Asia,49.99
CUST11750,Melissa Webb,jennifer93@hotmail.com,(379)153-1804,PROD0484,Item,ORD0011750,2019-05-29,7904.64,Shipped,Printing,CAMP0095,Resource Campaign,11.44,14.02,Indianapolis,Air,11.65,Europe,47.25
CUST11751,Katherine Ruiz,vancekatherine@gmail.com,001-347-319-5398x32164,PROD0066,Idea,ORD0011751,2021-04-27,3874.77,Pending,Direct Mail,CAMP0092,Carry Campaign,28.21,26.24,Berlin,Air,282.31,Asia,14.44
CUST11752,Anna Woodward,monique80@henson.com,+1-452-842-0929x9432,PROD0452,Traditional,ORD0011752,2021-10-01,2730.93,Canceled,Printing,CAMP0091,When Campaign,3.48,3.07,Berlin,Sea,468.61,South America,34.24
CUST11753,Julia Davis,ballen@walker.net,211-736-3731x135,PROD0252,Instead,ORD0011753,2019-07-25,7664.05,Shipped,Direct Mail,CAMP0017,Price Campaign,17.08,22.32,Shenzhen,Sea,426.81,North America,45.37
CUST11754,Melissa Cortez,johnsonchristopher@yahoo.com,+1-218-857-7792x62586,PROD0074,Land,ORD0011754,2018-06-28,6064.47,Canceled,Fulfillment,CAMP0055,Smile Campaign,33.97,3.34,Toronto,Ground,283.28,Asia,41.68
CUST11755,Sylvia Chaney,smithjulia@gmail.com,(754)409-1788,PROD0152,Dark,ORD0011755,2023-02-16,3297.77,Completed,Fulfillment,CAMP0100,Husband Campaign,28.05,24.52,Shenzhen,Sea,264.87,South America,24.05
CUST11756,Alexandra Green,wtate@gmail.com,557-746-3554x700,PROD0196,Modern,ORD0011756,2020-12-23,4156.59,Pending,Fulfillment,CAMP0077,Seem Campaign,48.07,23.5,Berlin,Sea,305.64,South America,23.05
CUST11757,Glenda Martin,leonardhall@anderson-daniel.com,(062)439-9156x58854,PROD0072,Age,ORD0011757,2020-08-14,7714.02,Pending,Direct Mail,CAMP0069,Everything Campaign,26.64,29.38,Indianapolis,Ground,380.28,North America,41.39
CUST11758,Max Simpson,jacknelson@gmail.com,(183)213-0104,PROD0198,Paper,ORD0011758,2023-11-16,7023.17,Canceled,Printing,CAMP0043,Stop Campaign,20.08,16.11,Indianapolis,Ground,190.63,South America,19.05
CUST11759,Michael Young,amberdunn@gmail.com,014.864.3064x202,PROD0276,Picture,ORD0011759,2023-05-30,7338.65,Completed,Fulfillment,CAMP0075,Economic Campaign,12.66,20.52,Berlin,Sea,452.95,Europe,48.26
CUST11760,Kaitlyn Jarvis,jennifer80@yahoo.com,+1-396-402-8630x9293,PROD0289,Relate,ORD0011760,2018-03-08,1773.63,Pending,Printing,CAMP0043,Great Campaign,11.51,1.93,Toronto,Sea,467.09,South America,22.69
CUST11761,Brandon Herrera,francisjohn@hotmail.com,608-603-4633x42389,PROD0352,Son,ORD0011761,2020-10-31,7340.34,Canceled,Direct Mail,CAMP0008,Perhaps Campaign,46.89,28.77,Indianapolis,Sea,162.58,Europe,46.7
CUST11762,Victoria Newman,gregory12@wright-parker.biz,001-747-018-8458x025,PROD0455,Mrs,ORD0011762,2021-10-16,5631.89,Shipped,Fulfillment,CAMP0060,Real Campaign,11.31,2.08,Toronto,Air,461.14,South America,44.94
CUST11763,Brian King,brad23@johnson-johnson.com,(765)139-8848x94621,PROD0230,Congress,ORD0011763,2022-08-19,7322.51,Canceled,Printing,CAMP0033,Agency Campaign,35.15,24.77,Berlin,Sea,33.49,North America,33.24
CUST11764,Charles Castro,erin05@yahoo.com,830-872-4704,PROD0432,Investment,ORD0011764,2022-05-27,7136.11,Shipped,Fulfillment,CAMP0046,Water Campaign,45.81,4.73,Shenzhen,Sea,95.93,Asia,37.18
CUST11765,Adam Camacho,ubates@yahoo.com,960-856-4851x899,PROD0074,Air,ORD0011765,2021-07-04,3906.78,Completed,Direct Mail,CAMP0080,Hair Campaign,24.24,15.18,Shenzhen,Ground,451.91,Asia,19.81
CUST11766,Tiffany Miller,jamesbrooks@gmail.com,001-887-702-1593x074,PROD0273,Moment,ORD0011766,2018-07-30,9119.95,Canceled,Fulfillment,CAMP0015,Table Campaign,47.29,16.83,Indianapolis,Ground,292.33,North America,28.71
CUST11767,David Baird,michellemiles@hotmail.com,001-642-235-5711x456,PROD0252,Responsibility,ORD0011767,2020-01-22,447.27,Canceled,Fulfillment,CAMP0015,Enter Campaign,17.62,23.29,Indianapolis,Air,211.72,Europe,27.46
CUST11768,Angela Sims,nancyballard@hotmail.com,3111977554,PROD0145,Spend,ORD0011768,2018-04-21,2770.85,Shipped,Printing,CAMP0011,Son Campaign,28.35,24.74,Berlin,Sea,254.22,South America,27.54
CUST11769,Anthony Booker,brandon78@yahoo.com,272.965.7215,PROD0045,Wall,ORD0011769,2021-05-28,9147.18,Pending,Direct Mail,CAMP0012,But Campaign,49.26,14.67,Indianapolis,Ground,487.86,Asia,43.7
CUST11770,Edward Henry,ojohnson@hall.com,(609)254-9469,PROD0068,Whether,ORD0011770,2019-03-29,5370.39,Completed,Fulfillment,CAMP0096,Especially Campaign,9.9,19.41,Toronto,Air,304.87,South America,46.96
CUST11771,William Key,zcook@gmail.com,001-876-683-4283x0944,PROD0174,Town,ORD0011771,2023-08-10,4550.5,Pending,Fulfillment,CAMP0070,Car Campaign,10.91,16.63,Indianapolis,Air,253.45,Asia,27.89
CUST11772,Robert Ewing,phillipwright@ross.biz,001-861-138-3919x9703,PROD0461,Information,ORD0011772,2018-03-08,1951.93,Pending,Printing,CAMP0016,Blood Campaign,44.3,26.59,Toronto,Sea,95.72,Asia,23.91
CUST11773,Kayla Richardson,brandihebert@gmail.com,(525)654-3964x4387,PROD0013,Hour,ORD0011773,2019-12-03,8049.93,Pending,Fulfillment,CAMP0003,Enjoy Campaign,17.95,28.72,Berlin,Ground,265.55,North America,26.12
CUST11774,Drew Ayers,codyduarte@anderson-hansen.com,001-531-407-5060x8461,PROD0451,Season,ORD0011774,2021-03-03,6481.4,Completed,Direct Mail,CAMP0089,Newspaper Campaign,4.89,3.03,Toronto,Sea,145.53,South America,18.48
CUST11775,Jared Taylor,hilledward@carlson.com,603.882.9476x0828,PROD0259,Assume,ORD0011775,2023-08-16,1796.5,Canceled,Fulfillment,CAMP0036,Born Campaign,15.16,17.56,Toronto,Sea,484.43,South America,45.69
CUST11776,Stephanie Zimmerman,kpreston@gmail.com,+1-447-385-4078x24194,PROD0398,Around,ORD0011776,2022-03-11,1903.04,Canceled,Fulfillment,CAMP0041,Sister Campaign,9.59,8.44,Toronto,Ground,477.43,North America,30.4
CUST11777,Haley Pope,jacksoncameron@rogers.com,(850)901-8704,PROD0017,By,ORD0011777,2019-11-25,5147.53,Completed,Printing,CAMP0047,Data Campaign,33.99,19.78,Indianapolis,Sea,44.45,South America,25.34
CUST11778,Cynthia Thompson,brooksnatalie@torres-giles.com,513.101.5255x8920,PROD0145,Around,ORD0011778,2019-10-20,8445.95,Canceled,Fulfillment,CAMP0039,Water Campaign,29.11,12.13,Berlin,Sea,434.09,North America,15.18
CUST11779,Jack Clark,dianesmith@yahoo.com,(684)855-7855,PROD0365,Hard,ORD0011779,2018-02-18,4365.31,Completed,Direct Mail,CAMP0081,Though Campaign,4.44,25.71,Indianapolis,Ground,384.21,Asia,19.55
CUST11780,Robert Robinson,dbaker@davis-barnes.com,001-377-148-0119x757,PROD0127,Forget,ORD0011780,2018-01-09,329.74,Pending,Printing,CAMP0065,Hospital Campaign,42.76,29.55,Toronto,Ground,408.79,South America,22.5
CUST11781,Amber Lee,elizabeth09@gmail.com,862-170-2755x377,PROD0123,Deal,ORD0011781,2020-06-13,8293.23,Shipped,Printing,CAMP0009,President Campaign,10.22,1.72,Berlin,Ground,234.25,North America,32.1
CUST11782,Angela Colon,dstewart@morton.com,(781)521-7324x01623,PROD0122,Ready,ORD0011782,2021-03-28,2607.62,Shipped,Fulfillment,CAMP0044,While Campaign,5.85,6.52,Indianapolis,Sea,32.24,South America,32.11
CUST11783,Joshua Myers,christopher14@howard.com,(953)634-4218x5972,PROD0202,National,ORD0011783,2019-06-24,4747.49,Shipped,Printing,CAMP0052,Professor Campaign,45.55,6.81,Indianapolis,Ground,313.26,North America,40.34
CUST11784,Dana Smith,psantos@jensen.com,299.950.9512x41050,PROD0173,Executive,ORD0011784,2018-05-26,6236.83,Shipped,Printing,CAMP0058,Free Campaign,37.16,1.19,Shenzhen,Sea,67.84,North America,31.37
CUST11785,Joseph Wheeler,jerry95@cohen.biz,981-726-8406,PROD0335,Candidate,ORD0011785,2022-06-09,2747.13,Shipped,Direct Mail,CAMP0099,Dark Campaign,38.1,9.46,Indianapolis,Air,39.1,South America,35.25
CUST11786,Sandra Henson,samanthamorris@hotmail.com,(222)569-0301,PROD0395,Central,ORD0011786,2021-10-26,1950.27,Shipped,Fulfillment,CAMP0087,Next Campaign,18.81,23.38,Toronto,Sea,49.34,Europe,33.39
CUST11787,Mr. Kevin Brown,mpetersen@faulkner.info,001-952-281-4629x23358,PROD0415,Learn,ORD0011787,2023-12-10,6932.48,Pending,Direct Mail,CAMP0048,Away Campaign,44.45,5.54,Shenzhen,Ground,273.45,North America,39.11
CUST11788,Robert Edwards,gallowayjoseph@gmail.com,(540)049-9247x275,PROD0500,The,ORD0011788,2023-01-07,6904.4,Shipped,Direct Mail,CAMP0070,Shoulder Campaign,30.85,13.88,Berlin,Ground,392.67,Europe,11.06
CUST11789,Charles Jones,castrokelsey@jordan.org,004.272.1865,PROD0284,Teacher,ORD0011789,2018-03-05,1974.06,Shipped,Printing,CAMP0058,Mr Campaign,34.55,5.63,Toronto,Sea,272.23,Asia,42.82
CUST11790,Adam Brown,paul86@miller-richardson.com,427-326-5890x80921,PROD0351,Test,ORD0011790,2018-09-06,470.69,Canceled,Direct Mail,CAMP0061,Family Campaign,22.41,17.94,Indianapolis,Ground,73.67,South America,22.6
CUST11791,Jennifer Ramirez,sandrajackson@brown-harrell.com,+1-579-067-6791x79090,PROD0438,Various,ORD0011791,2021-05-05,9478.54,Pending,Fulfillment,CAMP0078,Another Campaign,31.43,25.15,Toronto,Ground,373.99,South America,20.06
CUST11792,Melissa Gomez,danielsamanda@hotmail.com,926-738-1464,PROD0441,Decision,ORD0011792,2021-06-06,3418.82,Canceled,Fulfillment,CAMP0001,Republican Campaign,22.4,26.84,Shenzhen,Ground,46.19,North America,25.45
CUST11793,Mr. Rodney Stewart,smithfrank@yahoo.com,306.343.3942,PROD0139,Reason,ORD0011793,2023-01-31,1082.72,Completed,Printing,CAMP0083,News Campaign,26.81,13.96,Shenzhen,Air,28.74,Europe,46.44
CUST11794,Timothy Travis,jessenavarro@gmail.com,(698)949-5142x8813,PROD0333,Hair,ORD0011794,2018-11-12,3515.52,Pending,Direct Mail,CAMP0068,Compare Campaign,7.46,4.23,Berlin,Air,16.87,South America,20.18
CUST11795,Patrick Cardenas,reyeskevin@yahoo.com,001-588-025-4818,PROD0255,Book,ORD0011795,2019-10-01,3342.82,Canceled,Direct Mail,CAMP0050,Writer Campaign,2.11,14.18,Indianapolis,Air,231.67,Europe,47.55
CUST11796,Denise Reid,victoria72@sawyer.org,+1-541-619-6817,PROD0341,Board,ORD0011796,2023-02-19,1953.05,Completed,Printing,CAMP0048,Recently Campaign,37.34,29.16,Indianapolis,Air,153.74,North America,8.09
CUST11797,Elizabeth Davis,kristen50@griffin.com,013.423.6443x379,PROD0260,More,ORD0011797,2020-11-14,938.75,Shipped,Fulfillment,CAMP0069,Theory Campaign,37.48,7.37,Indianapolis,Air,277.16,North America,46.12
CUST11798,Patricia Patton,fsnyder@warren-mcclure.com,001-447-160-8485x447,PROD0386,Hope,ORD0011798,2020-08-10,210.04,Pending,Fulfillment,CAMP0079,Hand Campaign,24.24,4.83,Toronto,Air,162.26,South America,18.87
CUST11799,Francis Flores,lopezlindsey@gmail.com,5577745056,PROD0477,Number,ORD0011799,2022-07-17,2120.93,Shipped,Fulfillment,CAMP0007,Charge Campaign,45.13,5.65,Toronto,Sea,401.91,North America,10.1
CUST11800,Matthew Munoz,davidford@frazier.com,(409)207-5973x223,PROD0483,Arrive,ORD0011800,2020-04-01,8341.43,Shipped,Printing,CAMP0004,Partner Campaign,25.4,17.96,Berlin,Air,218.87,South America,15.4
CUST11801,Susan Hill,jacob69@hotmail.com,131.477.9985x04799,PROD0300,Movement,ORD0011801,2021-12-16,6604.56,Completed,Fulfillment,CAMP0047,Life Campaign,34.06,19.96,Toronto,Ground,468.66,South America,42.65
CUST11802,Juan Palmer,james82@brown-randall.com,9331579533,PROD0207,Successful,ORD0011802,2022-07-22,4901.76,Pending,Fulfillment,CAMP0051,Management Campaign,17.05,7.71,Shenzhen,Ground,307.65,North America,41.29
CUST11803,Dr. Jonathan Daniel,martinezjennifer@castillo.com,494-057-9751x182,PROD0284,Per,ORD0011803,2022-01-07,6589.71,Completed,Printing,CAMP0004,Billion Campaign,36.73,25.97,Toronto,Ground,49.86,Asia,43.71
CUST11804,Jessica Escobar,westkiara@yahoo.com,6755847205,PROD0372,Brother,ORD0011804,2023-09-01,224.24,Pending,Fulfillment,CAMP0070,Son Campaign,29.77,21.96,Shenzhen,Air,484.67,Asia,45.2
CUST11805,Holly Patel,martinlauren@yahoo.com,001-507-147-6615,PROD0080,Because,ORD0011805,2018-11-06,9924.8,Completed,Fulfillment,CAMP0096,Bit Campaign,49.57,20.15,Toronto,Ground,256.51,Asia,5.85
CUST11806,Tara Brady,eduardobrown@yahoo.com,475.221.5986x57611,PROD0230,Politics,ORD0011806,2022-07-17,4498.0,Completed,Printing,CAMP0019,Pretty Campaign,11.16,3.04,Berlin,Ground,365.03,North America,8.53
CUST11807,Catherine Hall,jacoblambert@hotmail.com,5700597399,PROD0421,Open,ORD0011807,2022-07-11,2491.07,Pending,Fulfillment,CAMP0080,Fear Campaign,5.71,22.01,Indianapolis,Air,249.96,Asia,14.69
CUST11808,Stacy Lewis,zsanchez@gmail.com,(636)634-7771x30173,PROD0346,Member,ORD0011808,2021-05-20,4564.73,Completed,Printing,CAMP0004,Project Campaign,45.76,5.19,Berlin,Ground,484.33,North America,45.88
CUST11809,Cynthia Bishop,riverabrian@yahoo.com,531-150-1675x75086,PROD0320,Rise,ORD0011809,2023-12-16,2289.17,Completed,Fulfillment,CAMP0030,Begin Campaign,28.18,17.94,Toronto,Ground,313.72,North America,20.44
CUST11810,Seth Wilkinson,madison97@yahoo.com,201.470.1321x504,PROD0488,Company,ORD0011810,2023-05-27,2662.15,Shipped,Printing,CAMP0029,Fly Campaign,31.98,20.32,Berlin,Ground,494.89,North America,21.0
CUST11811,Brian Prince,gibarra@jones-armstrong.biz,(321)903-7876,PROD0191,Task,ORD0011811,2019-10-26,8210.97,Pending,Printing,CAMP0019,Yes Campaign,23.2,10.06,Indianapolis,Air,58.19,North America,11.91
CUST11812,Sheryl Jones,gina12@bishop-young.com,9076796776,PROD0261,Affect,ORD0011812,2022-07-23,8067.44,Completed,Direct Mail,CAMP0074,Republican Campaign,3.17,6.45,Berlin,Ground,290.73,Asia,27.59
CUST11813,Christopher Smith,krogers@wilson.com,526.521.7078,PROD0095,Instead,ORD0011813,2023-09-18,6590.22,Shipped,Printing,CAMP0089,Dark Campaign,39.77,15.39,Indianapolis,Ground,249.05,Europe,9.56
CUST11814,Lee Bean,kelly83@gmail.com,887-123-6556x3355,PROD0384,Economic,ORD0011814,2018-10-07,9973.17,Canceled,Fulfillment,CAMP0061,Better Campaign,39.41,14.76,Shenzhen,Air,276.3,Europe,17.7
CUST11815,Heather Thomas,atkinsonanna@wright-jenkins.net,+1-206-067-0527,PROD0316,What,ORD0011815,2019-03-06,5985.75,Completed,Printing,CAMP0073,Image Campaign,11.4,18.92,Shenzhen,Ground,149.52,North America,41.5
CUST11816,Paul Lewis,maryallen@hotmail.com,162.701.1334x2826,PROD0361,Hour,ORD0011816,2020-08-16,4054.96,Shipped,Direct Mail,CAMP0041,Activity Campaign,16.31,20.51,Indianapolis,Air,290.1,Europe,30.77
CUST11817,Eric Saunders,melissa19@bush-thompson.com,035.451.5038,PROD0099,Choose,ORD0011817,2021-05-09,4965.12,Shipped,Printing,CAMP0021,Often Campaign,37.17,23.6,Indianapolis,Air,407.06,South America,45.1
CUST11818,Robin Bond,amanda74@yahoo.com,+1-257-847-4993,PROD0407,Fact,ORD0011818,2019-07-08,2725.32,Completed,Fulfillment,CAMP0083,General Campaign,16.24,24.78,Toronto,Ground,137.79,North America,19.43
CUST11819,Melissa Rojas,stevensellers@hotmail.com,001-142-982-0200x949,PROD0445,Chance,ORD0011819,2018-09-11,8010.92,Completed,Printing,CAMP0039,Go Campaign,10.35,29.18,Indianapolis,Air,265.52,North America,7.6
CUST11820,Wanda Miller,joshuataylor@lee.com,9781126216,PROD0100,Want,ORD0011820,2020-05-20,203.5,Pending,Printing,CAMP0034,Hot Campaign,21.16,27.87,Shenzhen,Ground,262.09,Europe,26.68
CUST11821,Marcia Evans,jeremynelson@kidd.info,852-213-1461,PROD0147,Night,ORD0011821,2022-06-27,9162.68,Shipped,Direct Mail,CAMP0034,Together Campaign,10.94,13.6,Berlin,Sea,29.8,Europe,19.23
CUST11822,Brandy Gonzalez,burkejack@watson-gomez.com,001-953-432-5261,PROD0399,Raise,ORD0011822,2022-03-02,382.39,Shipped,Fulfillment,CAMP0097,Chair Campaign,45.21,15.65,Shenzhen,Sea,352.17,North America,43.58
CUST11823,Jane Medina,xhart@hotmail.com,+1-836-700-0013,PROD0213,Program,ORD0011823,2023-03-21,8944.55,Pending,Printing,CAMP0039,Her Campaign,48.61,8.48,Berlin,Sea,32.96,South America,26.78
CUST11824,Shelia Davis,desireekent@gmail.com,+1-235-375-6655,PROD0454,Fish,ORD0011824,2021-05-01,5900.56,Shipped,Printing,CAMP0086,Stock Campaign,1.4,1.71,Toronto,Air,405.13,Asia,37.69
CUST11825,Heather Williams,hklein@yahoo.com,419-581-8105,PROD0132,Cold,ORD0011825,2018-10-22,1686.83,Canceled,Fulfillment,CAMP0072,Evening Campaign,29.6,25.52,Indianapolis,Ground,198.86,Asia,16.09
CUST11826,Kristen Garcia,meaganarroyo@yahoo.com,102.177.1041,PROD0131,Entire,ORD0011826,2019-03-12,2220.3,Canceled,Direct Mail,CAMP0080,Include Campaign,44.31,6.75,Toronto,Sea,102.35,South America,10.7
CUST11827,Michelle Foster,yorkmike@gmail.com,402-732-9719,PROD0440,Compare,ORD0011827,2021-09-09,6390.45,Shipped,Fulfillment,CAMP0008,Mention Campaign,19.94,19.19,Berlin,Ground,299.01,South America,24.75
CUST11828,Tiffany Bishop,derrickallen@hopkins.com,(750)214-2985,PROD0033,Box,ORD0011828,2022-10-26,4118.53,Pending,Direct Mail,CAMP0067,Parent Campaign,27.23,11.91,Shenzhen,Air,209.51,North America,21.21
CUST11829,Jerry Harris,jonathonacosta@cruz.com,320.464.7492x3237,PROD0309,Either,ORD0011829,2019-11-20,3115.61,Canceled,Direct Mail,CAMP0040,Hand Campaign,45.92,2.07,Shenzhen,Ground,308.15,Asia,49.24
CUST11830,Deborah Baxter,michellekennedy@grant.org,539-764-9746x598,PROD0196,Experience,ORD0011830,2022-02-04,7142.46,Shipped,Direct Mail,CAMP0005,Recently Campaign,32.15,10.32,Indianapolis,Ground,379.96,North America,17.45
CUST11831,Laura Ryan,danielleramirez@smith.biz,001-792-019-3960x079,PROD0367,Share,ORD0011831,2018-09-30,9111.75,Completed,Direct Mail,CAMP0077,Realize Campaign,39.07,10.76,Shenzhen,Ground,352.98,Europe,29.06
CUST11832,Dr. Nicole Reynolds,nathan48@hotmail.com,964.127.3500x0356,PROD0265,About,ORD0011832,2023-10-24,4424.09,Completed,Fulfillment,CAMP0056,Pm Campaign,21.55,13.05,Berlin,Ground,350.22,Europe,32.8
CUST11833,Cynthia Graves,uscott@kelley.com,313.366.7360x705,PROD0002,Boy,ORD0011833,2019-02-03,642.79,Pending,Fulfillment,CAMP0041,Government Campaign,21.19,7.35,Toronto,Air,234.03,Asia,24.41
CUST11834,Diane Harmon,douglasmelanie@hotmail.com,164-443-5775,PROD0393,Protect,ORD0011834,2021-12-23,7539.09,Completed,Printing,CAMP0015,From Campaign,4.7,11.88,Berlin,Ground,177.26,Asia,29.17
CUST11835,Steven Holden,laura56@king.com,(705)889-9414x4614,PROD0416,Face,ORD0011835,2019-12-28,53.96,Completed,Direct Mail,CAMP0082,Local Campaign,3.65,5.76,Shenzhen,Sea,6.9,Europe,11.34
